country_code,ID,family_importance,friends_importance,leisure_importance,work_importance,freedom,life_satisfaction,financial_satisfaction,religiousity,political_scale,sex,birthyear,age,marital_status,employment
CAN,124072797,1.0,1.0,2.0,2.0,9.0,9.0,7.0,Not a religious person,7.0,Male,1996.0,24.0,Single,Self employed
CAN,124072798,1.0,2.0,2.0,2.0,9.0,9.0,8.0,An atheist,1.0,Male,1986.0,33.0,Married,Full time
CAN,124072799,1.0,1.0,1.0,1.0,8.0,9.0,7.0,A religious person,7.0,Male,1990.0,30.0,Married,Full time
CAN,124072800,1.0,1.0,2.0,2.0,7.0,7.0,6.0,Not a religious person,4.0,Female,1948.0,71.0,Married,Part time
CAN,124072801,1.0,1.0,1.0,1.0,7.0,7.0,7.0,A religious person,10.0,Female,1993.0,27.0,Single,Full time
CAN,124072802,1.0,1.0,1.0,2.0,8.0,7.0,5.0,An atheist,6.0,Female,1980.0,40.0,Living together as married,Full time
CAN,124072803,1.0,2.0,3.0,2.0,7.0,10.0,7.0,An atheist,5.0,Female,1991.0,29.0,Married,Part time
CAN,124072804,1.0,2.0,2.0,2.0,7.0,8.0,4.0,Not a religious person,5.0,Female,1993.0,27.0,Married,Full time
CAN,124072807,1.0,1.0,1.0,2.0,8.0,7.0,4.0,An atheist,6.0,Male,1985.0,34.0,Married,Full time
CAN,124072809,3.0,2.0,2.0,3.0,9.0,8.0,5.0,Not a religious person,10.0,Female,1970.0,50.0,Single,Student
CAN,124072810,1.0,1.0,1.0,1.0,9.0,10.0,8.0,A religious person,6.0,Female,1977.0,43.0,Married,Full time
CAN,124072811,1.0,1.0,1.0,1.0,8.0,8.0,8.0,Not a religious person,8.0,Female,1972.0,48.0,Single,Full time
CAN,124072812,1.0,2.0,2.0,2.0,8.0,8.0,8.0,Not a religious person,6.0,Male,1970.0,50.0,Living together as married,Full time
CAN,124072813,1.0,1.0,2.0,2.0,7.0,2.0,7.0,An atheist,3.0,Female,2000.0,20.0,Single,Student
CAN,124072814,2.0,1.0,1.0,2.0,8.0,7.0,8.0,Not a religious person,7.0,Male,1997.0,23.0,Single,Full time
CAN,124072815,1.0,2.0,2.0,1.0,8.0,10.0,10.0,Not a religious person,5.0,Female,1960.0,60.0,Living together as married,Full time
CAN,124072816,1.0,2.0,2.0,1.0,10.0,7.0,8.0,Not a religious person,5.0,Female,1964.0,56.0,Married,Full time
CAN,124072817,1.0,1.0,2.0,1.0,8.0,7.0,7.0,Not a religious person,8.0,Male,1953.0,66.0,Married,Retired/pensioned
CAN,124072818,1.0,1.0,1.0,4.0,8.0,7.0,8.0,Not a religious person,8.0,Female,1955.0,65.0,Married,Retired/pensioned
CAN,124072819,1.0,1.0,1.0,3.0,6.0,2.0,1.0,Not a religious person,5.0,Female,1979.0,41.0,Married,Homemaker not otherwise employed
CAN,124072820,1.0,1.0,1.0,2.0,9.0,9.0,9.0,Not a religious person,8.0,Female,1981.0,39.0,Living together as married,Full time
CAN,124072821,1.0,2.0,2.0,2.0,7.0,6.0,8.0,Not a religious person,3.0,Female,1984.0,36.0,Married,Full time
CAN,124072822,1.0,1.0,2.0,1.0,6.0,5.0,6.0,A religious person,6.0,Female,1990.0,30.0,Single,Full time
CAN,124072823,2.0,2.0,1.0,2.0,5.0,4.0,4.0,Not a religious person,5.0,Female,1965.0,55.0,Married,Full time
CAN,124072824,1.0,1.0,2.0,1.0,9.0,9.0,8.0,An atheist,3.0,Female,1971.0,49.0,Married,Full time
CAN,124072825,1.0,2.0,1.0,2.0,6.0,8.0,7.0,A religious person,6.0,Male,1982.0,38.0,Married,Full time
CAN,124072826,2.0,3.0,1.0,1.0,7.0,8.0,7.0,Not a religious person,4.0,Male,2001.0,19.0,Single,Student
CAN,124072827,1.0,4.0,2.0,2.0,4.0,7.0,4.0,Not a religious person,8.0,Male,1991.0,28.0,Married,Full time
CAN,124072828,2.0,3.0,2.0,4.0,8.0,7.0,6.0,An atheist,4.0,Female,1961.0,58.0,Living together as married,Homemaker not otherwise employed
CAN,124072829,1.0,1.0,2.0,4.0,9.0,9.0,9.0,A religious person,5.0,Male,1951.0,68.0,Married,Retired/pensioned
CAN,124072830,1.0,2.0,1.0,2.0,8.0,8.0,9.0,A religious person,2.0,Male,1988.0,32.0,Married,Full time
CAN,124072831,1.0,1.0,1.0,2.0,10.0,9.0,3.0,An atheist,1.0,Male,1991.0,29.0,Living together as married,Student
CAN,124072832,1.0,1.0,1.0,1.0,5.0,3.0,2.0,An atheist,7.0,Female,1964.0,56.0,Living together as married,Part time
CAN,124072833,1.0,2.0,2.0,2.0,7.0,7.0,5.0,A religious person,3.0,Female,1982.0,38.0,Married,Full time
CAN,124072835,1.0,1.0,1.0,1.0,7.0,6.0,7.0,A religious person,5.0,Female,2000.0,20.0,Single,Student
CAN,124072836,3.0,3.0,3.0,3.0,1.0,1.0,4.0,An atheist,2.0,Male,1994.0,26.0,Single,Full time
CAN,124072837,1.0,2.0,2.0,2.0,8.0,7.0,8.0,An atheist,6.0,Male,1980.0,40.0,Married,Self employed
CAN,124072838,1.0,2.0,3.0,3.0,8.0,8.0,8.0,A religious person,6.0,Male,1940.0,80.0,Married,Retired/pensioned
CAN,124072840,1.0,2.0,3.0,1.0,9.0,9.0,8.0,Not a religious person,4.0,Male,1978.0,41.0,Married,Full time
CAN,124072841,1.0,2.0,2.0,2.0,7.0,7.0,7.0,A religious person,4.0,Female,1972.0,48.0,Living together as married,Full time
CAN,124072842,1.0,2.0,2.0,2.0,9.0,6.0,4.0,An atheist,6.0,Male,1971.0,49.0,Divorced,Other
CAN,124072844,1.0,1.0,1.0,3.0,10.0,5.0,1.0,A religious person,4.0,Female,1968.0,52.0,Widowed,Homemaker not otherwise employed
CAN,124072845,1.0,2.0,1.0,1.0,9.0,9.0,10.0,Not a religious person,10.0,Male,1988.0,32.0,Married,Full time
CAN,124072846,1.0,2.0,2.0,2.0,6.0,8.0,6.0,Not a religious person,6.0,Female,1984.0,36.0,Married,Full time
CAN,124072847,2.0,2.0,2.0,2.0,9.0,7.0,8.0,Not a religious person,8.0,Male,1974.0,46.0,Living together as married,Full time
CAN,124072848,1.0,1.0,1.0,2.0,9.0,8.0,9.0,A religious person,8.0,Female,1981.0,39.0,Married,Part time
CAN,124072849,1.0,2.0,1.0,4.0,8.0,8.0,10.0,A religious person,6.0,Male,1945.0,75.0,Married,Retired/pensioned
CAN,124072851,1.0,1.0,1.0,1.0,3.0,4.0,2.0,Not a religious person,2.0,Male,1985.0,33.0,Single,Unemployed
CAN,124072852,2.0,2.0,1.0,1.0,8.0,6.0,5.0,Not a religious person,4.0,Male,1978.0,42.0,Single,Student
CAN,124072853,1.0,1.0,2.0,3.0,9.0,7.0,6.0,An atheist,4.0,Female,1987.0,33.0,Single,Part time
CAN,124072854,1.0,1.0,2.0,1.0,8.0,6.0,5.0,Not a religious person,6.0,Female,1999.0,21.0,Living together as married,Student
CAN,124072856,1.0,1.0,2.0,1.0,10.0,9.0,3.0,Not a religious person,5.0,Female,1958.0,62.0,Single,Unemployed
CAN,124072857,2.0,2.0,1.0,4.0,5.0,1.0,5.0,An atheist,5.0,Male,1987.0,33.0,Single,Unemployed
CAN,124072858,2.0,2.0,2.0,2.0,6.0,8.0,7.0,Not a religious person,7.0,Male,1998.0,22.0,Single,Student
CAN,124072859,4.0,2.0,2.0,1.0,6.0,4.0,6.0,An atheist,1.0,Female,1982.0,38.0,Single,Full time
CAN,124072861,1.0,1.0,1.0,2.0,8.0,10.0,6.0,A religious person,9.0,Female,1993.0,27.0,Single,Student
CAN,124072862,1.0,1.0,2.0,2.0,6.0,6.0,6.0,Not a religious person,6.0,Female,1939.0,80.0,Married,Retired/pensioned
CAN,124072863,1.0,1.0,1.0,2.0,6.0,7.0,6.0,Not a religious person,3.0,Female,1958.0,62.0,Living together as married,Full time
CAN,124072864,1.0,1.0,1.0,1.0,5.0,4.0,4.0,An atheist,1.0,Female,1994.0,26.0,Single,Student
CAN,124072865,1.0,1.0,1.0,2.0,8.0,6.0,1.0,Not a religious person,5.0,Female,1990.0,30.0,Living together as married,Part time
CAN,124072866,1.0,1.0,1.0,3.0,8.0,8.0,7.0,A religious person,8.0,Male,1999.0,21.0,Living together as married,Student
CAN,124072867,2.0,1.0,2.0,3.0,6.0,5.0,1.0,A religious person,4.0,Female,1976.0,44.0,Single,Unemployed
CAN,124072869,2.0,2.0,2.0,1.0,7.0,8.0,8.0,Not a religious person,9.0,Male,1981.0,39.0,Married,Full time
CAN,124072870,1.0,2.0,2.0,2.0,8.0,7.0,8.0,Not a religious person,3.0,Female,1992.0,27.0,Single,Full time
CAN,124072871,1.0,2.0,1.0,1.0,5.0,6.0,5.0,Not a religious person,5.0,Female,1987.0,32.0,Married,Full time
CAN,124072872,1.0,1.0,1.0,2.0,10.0,7.0,5.0,A religious person,5.0,Male,1988.0,32.0,Married,Full time
CAN,124072873,1.0,1.0,1.0,2.0,6.0,7.0,7.0,Not a religious person,7.0,Female,1983.0,37.0,Single,Full time
CAN,124072874,1.0,1.0,1.0,1.0,5.0,5.0,6.0,An atheist,5.0,Female,1998.0,22.0,Living together as married,Full time
CAN,124072875,1.0,2.0,2.0,3.0,8.0,7.0,7.0,Not a religious person,6.0,Female,1952.0,67.0,Married,Retired/pensioned
CAN,124072876,1.0,2.0,1.0,3.0,7.0,6.0,9.0,An atheist,2.0,Male,2002.0,18.0,Single,Part time
CAN,124072877,1.0,1.0,1.0,1.0,7.0,7.0,7.0,Not a religious person,1.0,Male,1974.0,45.0,Single,Student
CAN,124072878,1.0,2.0,1.0,2.0,9.0,8.0,7.0,Not a religious person,5.0,Female,1968.0,52.0,Married,Homemaker not otherwise employed
CAN,124072881,2.0,3.0,2.0,2.0,7.0,7.0,6.0,Not a religious person,5.0,Female,1974.0,46.0,Living together as married,Full time
CAN,124072883,2.0,1.0,2.0,2.0,4.0,7.0,8.0,Not a religious person,4.0,Male,1967.0,53.0,Single,Part time
CAN,124072884,1.0,2.0,2.0,1.0,7.0,3.0,3.0,Not a religious person,8.0,Male,2001.0,19.0,Single,Student
CAN,124072887,1.0,2.0,1.0,1.0,7.0,8.0,8.0,A religious person,6.0,Male,2001.0,19.0,Single,Student
CAN,124072889,1.0,1.0,1.0,2.0,10.0,8.0,6.0,A religious person,2.0,Male,1986.0,34.0,Married,Full time
CAN,124072890,2.0,1.0,1.0,1.0,7.0,6.0,8.0,Not a religious person,2.0,Male,1982.0,38.0,Living together as married,Full time
CAN,124072892,1.0,1.0,1.0,2.0,8.0,8.0,10.0,Not a religious person,5.0,Male,1959.0,62.0,Widowed,Self employed
CAN,124072893,1.0,1.0,2.0,3.0,9.0,8.0,7.0,Not a religious person,7.0,Female,1979.0,41.0,Single,Part time
CAN,124072894,1.0,1.0,1.0,1.0,5.0,4.0,4.0,A religious person,6.0,Female,1998.0,22.0,Single,Student
CAN,124072895,2.0,2.0,1.0,1.0,8.0,5.0,4.0,A religious person,7.0,Male,1949.0,71.0,Divorced,Part time
CAN,124072896,2.0,2.0,1.0,3.0,5.0,6.0,4.0,An atheist,6.0,Female,1999.0,21.0,Single,Student
CAN,124072897,1.0,2.0,2.0,2.0,7.0,6.0,6.0,An atheist,6.0,Male,1997.0,23.0,Single,Part time
CAN,124072898,1.0,2.0,1.0,2.0,9.0,6.0,6.0,A religious person,5.0,Male,2000.0,20.0,Single,Full time
CAN,124072899,1.0,2.0,2.0,2.0,10.0,7.0,1.0,An atheist,5.0,Female,1981.0,39.0,Single,Unemployed
CAN,124072900,1.0,2.0,3.0,4.0,10.0,10.0,10.0,A religious person,3.0,Female,1944.0,76.0,Living together as married,Retired/pensioned
CAN,124072901,2.0,2.0,2.0,3.0,5.0,6.0,5.0,Not a religious person,4.0,Female,2001.0,19.0,Single,Student
CAN,124072902,1.0,1.0,2.0,2.0,5.0,1.0,1.0,A religious person,5.0,Male,1976.0,44.0,Single,Full time
CAN,124072904,1.0,3.0,1.0,1.0,5.0,8.0,4.0,A religious person,5.0,Female,1991.0,29.0,Living together as married,Full time
CAN,124072905,1.0,1.0,1.0,1.0,9.0,7.0,9.0,A religious person,3.0,Female,1995.0,25.0,Single,Student
CAN,124072908,1.0,2.0,2.0,1.0,9.0,7.0,7.0,An atheist,5.0,Female,1982.0,39.0,Living together as married,Full time
CAN,124072909,3.0,3.0,1.0,4.0,6.0,6.0,7.0,An atheist,2.0,Male,1973.0,47.0,Single,Self employed
CAN,124072911,1.0,1.0,1.0,1.0,9.0,7.0,6.0,Not a religious person,6.0,Female,1975.0,44.0,Living together as married,Full time
CAN,124072912,1.0,2.0,2.0,2.0,7.0,7.0,7.0,A religious person,5.0,Male,1968.0,52.0,Single,Full time
CAN,124072913,1.0,2.0,2.0,1.0,9.0,9.0,10.0,Not a religious person,3.0,Female,1958.0,62.0,Living together as married,Retired/pensioned
CAN,124072914,1.0,1.0,1.0,1.0,8.0,7.0,7.0,Not a religious person,3.0,Male,1960.0,60.0,Single,Self employed
CAN,124072915,1.0,3.0,2.0,2.0,8.0,7.0,7.0,Not a religious person,2.0,Female,1957.0,63.0,Married,Retired/pensioned
CAN,124072916,1.0,2.0,1.0,2.0,8.0,9.0,8.0,Not a religious person,3.0,Female,1953.0,66.0,Married,Retired/pensioned
CAN,124072917,1.0,1.0,1.0,3.0,8.0,8.0,9.0,A religious person,3.0,Female,1990.0,30.0,Married,Full time
CAN,124072918,2.0,2.0,1.0,2.0,8.0,8.0,9.0,An atheist,6.0,Male,1983.0,37.0,Living together as married,Full time
CAN,124072920,1.0,2.0,1.0,2.0,8.0,4.0,8.0,Not a religious person,3.0,Male,1990.0,30.0,Living together as married,Full time
CAN,124072921,1.0,1.0,1.0,1.0,9.0,9.0,10.0,A religious person,9.0,Male,1971.0,41.0,Single,Full time
CAN,124072922,2.0,3.0,3.0,1.0,9.0,9.0,10.0,Not a religious person,5.0,Female,1982.0,38.0,Married,Full time
CAN,124072923,1.0,2.0,2.0,2.0,8.0,8.0,8.0,Not a religious person,8.0,Male,1954.0,66.0,Married,Full time
CAN,124072924,1.0,1.0,2.0,2.0,5.0,7.0,7.0,A religious person,5.0,Female,1960.0,60.0,Separated,Full time
CAN,124072925,2.0,2.0,2.0,2.0,8.0,7.0,7.0,Not a religious person,5.0,Male,1976.0,43.0,Living together as married,Full time
CAN,124072926,1.0,1.0,1.0,2.0,8.0,7.0,5.0,A religious person,5.0,Female,1965.0,55.0,Single,Unemployed
CAN,124072927,2.0,1.0,1.0,1.0,8.0,9.0,9.0,A religious person,6.0,Male,1960.0,60.0,Divorced,Full time
CAN,124072928,1.0,1.0,2.0,1.0,8.0,8.0,9.0,A religious person,3.0,Female,1964.0,56.0,Divorced,Full time
CAN,124072929,1.0,2.0,2.0,2.0,5.0,5.0,4.0,A religious person,5.0,Male,1958.0,62.0,Divorced,Retired/pensioned
CAN,124072930,1.0,2.0,2.0,4.0,8.0,8.0,10.0,A religious person,3.0,Male,1952.0,67.0,Married,Retired/pensioned
CAN,124072933,1.0,1.0,1.0,2.0,7.0,7.0,7.0,Not a religious person,7.0,Female,1992.0,28.0,Living together as married,Full time
CAN,124072934,1.0,2.0,3.0,1.0,7.0,7.0,8.0,A religious person,6.0,Female,1950.0,70.0,Single,Retired/pensioned
CAN,124072935,1.0,1.0,1.0,1.0,8.0,4.0,4.0,Not a religious person,6.0,Female,1988.0,32.0,Single,Part time
CAN,124072938,1.0,1.0,2.0,1.0,9.0,9.0,10.0,Not a religious person,6.0,Female,1971.0,49.0,Married,Full time
CAN,124072939,1.0,2.0,2.0,2.0,9.0,6.0,3.0,A religious person,2.0,Female,1981.0,39.0,Single,Unemployed
CAN,124072940,1.0,1.0,3.0,4.0,5.0,5.0,4.0,A religious person,5.0,Female,1952.0,68.0,Separated,Retired/pensioned
CAN,124072941,1.0,1.0,2.0,2.0,7.0,6.0,7.0,Not a religious person,6.0,Female,1997.0,23.0,Living together as married,Full time
CAN,124072942,1.0,2.0,2.0,2.0,8.0,8.0,5.0,A religious person,5.0,Male,1948.0,72.0,Married,Retired/pensioned
CAN,124072944,1.0,1.0,2.0,1.0,7.0,7.0,5.0,Not a religious person,6.0,Female,1994.0,26.0,Living together as married,Full time
CAN,124072945,3.0,3.0,2.0,4.0,4.0,5.0,4.0,A religious person,6.0,Male,1953.0,66.0,Divorced,Retired/pensioned
CAN,124072946,2.0,2.0,1.0,1.0,9.0,8.0,6.0,Not a religious person,8.0,Male,1986.0,34.0,Married,Self employed
CAN,124072947,1.0,1.0,1.0,2.0,6.0,5.0,5.0,An atheist,5.0,Male,1959.0,60.0,Widowed,Full time
CAN,124072950,1.0,2.0,1.0,1.0,7.0,8.0,8.0,A religious person,5.0,Male,1967.0,52.0,Living together as married,Full time
CAN,124072951,1.0,2.0,1.0,2.0,7.0,8.0,10.0,Not a religious person,3.0,Male,1996.0,24.0,Single,Part time
CAN,124072953,1.0,2.0,2.0,2.0,7.0,7.0,8.0,An atheist,5.0,Male,1952.0,68.0,Living together as married,Self employed
CAN,124072954,2.0,2.0,2.0,2.0,3.0,2.0,1.0,An atheist,1.0,Male,1994.0,26.0,Living together as married,Part time
CAN,124072955,1.0,1.0,1.0,4.0,8.0,2.0,8.0,Not a religious person,6.0,Female,1962.0,58.0,Married,Retired/pensioned
CAN,124072956,3.0,2.0,2.0,2.0,8.0,7.0,8.0,Not a religious person,7.0,Male,1991.0,29.0,Single,Unemployed
CAN,124072958,1.0,2.0,2.0,1.0,7.0,8.0,9.0,Not a religious person,7.0,Male,1974.0,46.0,Living together as married,Full time
CAN,124072960,1.0,1.0,1.0,1.0,10.0,10.0,8.0,An atheist,1.0,Male,1973.0,47.0,Married,Full time
CAN,124072961,1.0,2.0,1.0,1.0,9.0,10.0,10.0,Not a religious person,6.0,Female,1952.0,67.0,Living together as married,Self employed
CAN,124072962,1.0,2.0,2.0,1.0,8.0,8.0,8.0,An atheist,7.0,Male,1981.0,38.0,Separated,Full time
CAN,124072964,1.0,1.0,2.0,1.0,8.0,7.0,7.0,A religious person,4.0,Female,1997.0,23.0,Single,Full time
CAN,124072965,2.0,2.0,2.0,2.0,7.0,6.0,7.0,A religious person,7.0,Male,1996.0,26.0,Single,Full time
CAN,124072966,1.0,2.0,2.0,2.0,7.0,8.0,8.0,Not a religious person,8.0,Male,1999.0,21.0,Single,Full time
CAN,124072967,2.0,2.0,2.0,2.0,9.0,7.0,5.0,Not a religious person,6.0,Female,1996.0,24.0,Living together as married,Student
CAN,124072968,1.0,2.0,1.0,1.0,10.0,10.0,9.0,An atheist,2.0,Female,1951.0,69.0,Widowed,Retired/pensioned
CAN,124072970,1.0,1.0,2.0,2.0,8.0,7.0,7.0,Not a religious person,9.0,Female,1946.0,74.0,Married,Retired/pensioned
CAN,124072972,1.0,2.0,2.0,4.0,6.0,6.0,6.0,An atheist,4.0,Female,1943.0,77.0,Divorced,Retired/pensioned
CAN,124072973,1.0,2.0,2.0,2.0,7.0,8.0,7.0,A religious person,6.0,Female,1967.0,52.0,Married,Full time
CAN,124072974,1.0,2.0,1.0,2.0,8.0,8.0,9.0,A religious person,8.0,Male,1966.0,54.0,Married,Part time
CAN,124072975,2.0,2.0,1.0,3.0,6.0,6.0,7.0,An atheist,5.0,Male,1992.0,28.0,Single,Full time
CAN,124072976,1.0,2.0,2.0,4.0,10.0,9.0,9.0,A religious person,1.0,Female,1947.0,73.0,Widowed,Retired/pensioned
CAN,124072977,1.0,1.0,2.0,2.0,8.0,9.0,9.0,Not a religious person,5.0,Male,1948.0,72.0,Married,Retired/pensioned
CAN,124072978,1.0,2.0,2.0,2.0,8.0,8.0,8.0,An atheist,6.0,Male,1960.0,60.0,Married,Self employed
CAN,124072979,2.0,1.0,1.0,1.0,7.0,8.0,4.0,A religious person,5.0,Male,1961.0,59.0,Single,Full time
CAN,124072980,2.0,2.0,1.0,2.0,6.0,7.0,8.0,Not a religious person,2.0,Male,2001.0,19.0,Single,Student
CAN,124072981,1.0,1.0,1.0,1.0,8.0,6.0,3.0,An atheist,5.0,Male,1974.0,45.0,Single,Full time
CAN,124072983,1.0,2.0,2.0,2.0,6.0,6.0,1.0,A religious person,5.0,Female,1971.0,49.0,Married,Full time
CAN,124072984,1.0,1.0,2.0,4.0,10.0,9.0,10.0,An atheist,9.0,Male,1938.0,82.0,Married,Retired/pensioned
CAN,124072985,1.0,3.0,3.0,1.0,10.0,7.0,10.0,A religious person,6.0,Female,1957.0,62.0,Married,Self employed
CAN,124072986,2.0,3.0,2.0,4.0,8.0,8.0,6.0,An atheist,8.0,Male,1959.0,61.0,Single,Other
CAN,124072987,3.0,1.0,1.0,2.0,8.0,6.0,3.0,A religious person,2.0,Male,1959.0,61.0,Widowed,Self employed
CAN,124072988,1.0,1.0,1.0,2.0,8.0,8.0,8.0,A religious person,8.0,Male,1953.0,67.0,Married,Retired/pensioned
CAN,124072989,1.0,2.0,1.0,3.0,8.0,7.0,8.0,Not a religious person,5.0,Male,1960.0,59.0,Married,Full time
CAN,124072990,1.0,1.0,1.0,1.0,6.0,6.0,6.0,A religious person,10.0,Male,1982.0,38.0,Married,Full time
CAN,124072991,2.0,2.0,3.0,2.0,8.0,7.0,6.0,An atheist,7.0,Female,1993.0,27.0,Living together as married,Full time
CAN,124072992,2.0,1.0,2.0,2.0,9.0,9.0,9.0,A religious person,8.0,Male,1990.0,30.0,Married,Full time
CAN,124072993,1.0,1.0,1.0,1.0,8.0,6.0,3.0,A religious person,3.0,Male,1974.0,46.0,Living together as married,Full time
CAN,124072994,1.0,1.0,2.0,4.0,10.0,10.0,10.0,A religious person,7.0,Male,1964.0,55.0,Married,Retired/pensioned
CAN,124072995,1.0,2.0,2.0,1.0,10.0,7.0,10.0,A religious person,5.0,Male,1969.0,51.0,Divorced,Full time
CAN,124072996,1.0,4.0,2.0,2.0,7.0,7.0,6.0,Not a religious person,5.0,Male,1970.0,49.0,Divorced,Other
CAN,124072997,1.0,2.0,1.0,2.0,6.0,1.0,2.0,An atheist,3.0,Female,1983.0,36.0,Single,Full time
CAN,124072999,1.0,1.0,2.0,2.0,6.0,3.0,9.0,A religious person,4.0,Female,1997.0,23.0,Single,Full time
CAN,124073000,1.0,2.0,2.0,2.0,7.0,10.0,8.0,Not a religious person,4.0,Female,1982.0,38.0,Living together as married,Homemaker not otherwise employed
CAN,124073003,1.0,1.0,1.0,1.0,9.0,3.0,3.0,A religious person,8.0,Female,1974.0,46.0,Married,Full time
CAN,124073005,2.0,2.0,2.0,4.0,7.0,7.0,8.0,A religious person,5.0,Male,1954.0,65.0,Married,Retired/pensioned
CAN,124073006,1.0,1.0,1.0,2.0,9.0,8.0,10.0,A religious person,5.0,Female,1954.0,66.0,Widowed,Retired/pensioned
CAN,124073008,1.0,1.0,1.0,3.0,8.0,8.0,8.0,Not a religious person,4.0,Male,1953.0,67.0,Married,Retired/pensioned
CAN,124073009,1.0,2.0,1.0,2.0,6.0,8.0,8.0,A religious person,10.0,Male,1986.0,33.0,Married,Full time
CAN,124073014,1.0,1.0,1.0,2.0,7.0,8.0,9.0,An atheist,3.0,Male,1947.0,73.0,Married,Retired/pensioned
CAN,124073015,1.0,2.0,2.0,3.0,8.0,8.0,7.0,Not a religious person,8.0,Female,1957.0,63.0,Married,Retired/pensioned
CAN,124073016,1.0,1.0,2.0,4.0,8.0,8.0,5.0,Not a religious person,6.0,Male,1942.0,78.0,Married,Retired/pensioned
CAN,124073017,1.0,1.0,2.0,2.0,8.0,8.0,5.0,Not a religious person,5.0,Female,1990.0,29.0,Married,Unemployed
CAN,124073018,1.0,1.0,2.0,2.0,9.0,8.0,9.0,A religious person,4.0,Female,1946.0,74.0,Married,Retired/pensioned
CAN,124073019,1.0,4.0,1.0,4.0,8.0,8.0,10.0,Not a religious person,5.0,Female,1961.0,59.0,Divorced,Retired/pensioned
CAN,124073020,1.0,1.0,1.0,2.0,7.0,6.0,3.0,A religious person,3.0,Male,1973.0,47.0,Divorced,Full time
CAN,124073022,1.0,3.0,3.0,1.0,8.0,7.0,5.0,A religious person,5.0,Female,1979.0,41.0,Married,Homemaker not otherwise employed
CAN,124073023,2.0,2.0,2.0,4.0,3.0,5.0,3.0,Not a religious person,5.0,Male,1951.0,69.0,Married,Retired/pensioned
CAN,124073024,1.0,1.0,2.0,2.0,7.0,7.0,6.0,An atheist,3.0,Male,1956.0,64.0,Married,Full time
CAN,124073025,1.0,1.0,1.0,2.0,7.0,8.0,8.0,A religious person,9.0,Female,1966.0,54.0,Married,Part time
CAN,124073026,1.0,2.0,3.0,2.0,7.0,7.0,6.0,An atheist,4.0,Female,1990.0,30.0,Living together as married,Full time
CAN,124073027,1.0,2.0,2.0,2.0,8.0,7.0,8.0,Not a religious person,7.0,Female,1991.0,29.0,Living together as married,Full time
CAN,124073028,1.0,1.0,1.0,3.0,10.0,10.0,10.0,A religious person,1.0,Male,1989.0,31.0,Single,Retired/pensioned
CAN,124073030,1.0,2.0,1.0,2.0,8.0,8.0,7.0,Not a religious person,8.0,Male,1966.0,53.0,Single,Full time
CAN,124073031,1.0,1.0,1.0,1.0,8.0,7.0,6.0,Not a religious person,10.0,Female,1979.0,41.0,Separated,Full time
CAN,124073032,1.0,1.0,2.0,1.0,8.0,8.0,8.0,A religious person,4.0,Female,1997.0,23.0,Single,Full time
CAN,124073033,1.0,1.0,1.0,3.0,7.0,10.0,10.0,Not a religious person,5.0,Male,1954.0,66.0,Married,Retired/pensioned
CAN,124073034,1.0,2.0,1.0,1.0,6.0,6.0,5.0,Not a religious person,6.0,Female,1995.0,25.0,Single,Student
CAN,124073035,1.0,4.0,3.0,4.0,4.0,4.0,4.0,An atheist,5.0,Male,1983.0,37.0,Widowed,Unemployed
CAN,124073036,1.0,2.0,2.0,4.0,8.0,9.0,10.0,A religious person,8.0,Male,1960.0,59.0,Married,Retired/pensioned
CAN,124073037,2.0,2.0,1.0,3.0,7.0,7.0,6.0,A religious person,5.0,Male,1963.0,57.0,Single,Retired/pensioned
CAN,124073038,1.0,2.0,1.0,3.0,7.0,5.0,6.0,An atheist,4.0,Female,1995.0,25.0,Single,Self employed
CAN,124073039,1.0,1.0,2.0,4.0,8.0,10.0,10.0,Not a religious person,6.0,Male,1940.0,80.0,Married,Retired/pensioned
CAN,124073040,1.0,1.0,2.0,2.0,9.0,8.0,7.0,A religious person,4.0,Female,1998.0,22.0,Single,Part time
CAN,124073041,1.0,1.0,2.0,2.0,5.0,6.0,6.0,Not a religious person,5.0,Female,1981.0,39.0,Married,Full time
CAN,124073042,1.0,1.0,2.0,1.0,8.0,9.0,7.0,An atheist,2.0,Male,1956.0,64.0,Married,Retired/pensioned
CAN,124073043,1.0,1.0,1.0,4.0,9.0,8.0,8.0,Not a religious person,7.0,Male,1951.0,68.0,Divorced,Retired/pensioned
CAN,124073044,1.0,2.0,2.0,2.0,8.0,7.0,9.0,A religious person,4.0,Female,1965.0,55.0,Living together as married,Other
CAN,124073045,1.0,1.0,2.0,4.0,8.0,8.0,9.0,Not a religious person,3.0,Female,1954.0,66.0,Single,Retired/pensioned
CAN,124073046,1.0,1.0,2.0,1.0,8.0,8.0,6.0,An atheist,7.0,Male,1989.0,31.0,Living together as married,Full time
CAN,124073047,1.0,1.0,1.0,1.0,8.0,7.0,7.0,Not a religious person,8.0,Female,1988.0,31.0,Married,Full time
CAN,124073048,1.0,3.0,2.0,4.0,5.0,4.0,1.0,A religious person,9.0,Female,1946.0,74.0,Divorced,Retired/pensioned
CAN,124073049,1.0,1.0,1.0,1.0,8.0,9.0,8.0,A religious person,2.0,Male,1945.0,76.0,Married,Retired/pensioned
CAN,124073050,2.0,2.0,2.0,1.0,5.0,5.0,5.0,Not a religious person,6.0,Male,1989.0,31.0,Living together as married,Part time
